Login,Make_Bucket,Put_File,Delete_File,Get_File,Get_File_Link,List_File,Copy_File,Bucket_Exist,File_Exist
0.0007338523864746094,0.02477574348449707,0.03053569793701172,0.004508256912231445,0.0075566768646240234,0.0003986358642578125,8.821487426757812 e-06,0.020586252212524414,0.02138209342956543,0.026047945022583008
0.0004773139953613281,0.021811723709106445,0.031223535537719727,0.012889623641967773,0.008493185043334961,0.0005362033843994141,1.5735626220703125e-05,0.01901412010192871,0.016144752502441406,0.02258753776550293
0.0002486705780029297,0.02385878562927246,0.022038698196411133,0.010344266891479492,0.00629115104675293,0.0003371238708496094,9.059906005859375e-06,0.02072286605834961,0.019125938415527344,0.013965606689453125
0.0009610652923583984,0.024832725524902344,0.021889925003051758,0.01034092903137207,0.5625677108764648,0.00040721893310546875,9.298324584960938e-06,0.016592979431152344,0.04429364204406738,0.02283310890197754
0.0011217594146728516,0.02249431610107422,0.02051830291748047,0.010897636413574219,0.016448020935058594,0.0009734630584716797,2.5987625122070312e-05,0.034867048263549805,0.026397705078125,0.008944034576416016
0.0006623268127441406,0.02851128578186035,0.02385115623474121,0.009670257568359375,0.0167238712310791,0.0008418560028076172,2.7894973754882812e-05,0.035639286041259766,0.016864538192749023,0.00905466079711914
0.0003504753112792969,0.022937774658203125,0.02296757698059082,0.010161638259887695,0.016124963760375977,0.0014829635620117188,2.384185791015625e-05,0.03171038627624512,0.04971122741699219,0.008537054061889648
0.0006792545318603516,0.028500795364379883,0.017414331436157227,0.005628824234008789,0.015671253204345703,0.0008015632629394531,2.2411346435546875e-05,0.03515148162841797,0.01716899871826172,0.008954524993896484
